dir,date,result,note
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.54-mass0.09-mh50-co1.5-phase45,2023-6-30-1:19:58,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.54-mass0.09-mh50-co1.5-phase90,2023-6-30-1:28:9,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.54-mass0.09-mh50-co1.5-phase120,2023-6-30-1:28:59,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.54-mass0.09-mh50-co1.5-phase140,2023-6-30-1:30:50,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.54-mass0.09-mh50-co0.5-phase0,2023-6-30-1:45:36,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.54-mass0.09-mh50-co0.5-phase90,2023-6-30-2:0:52,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.54-mass0.09-mh50-co0.5-phase45,2023-6-30-2:6:42,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.54-mass0.09-mh50-co0.5-phase140,2023-6-30-2:25:32,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.54-mass0.09-mh50-co0.5-phase120,2023-6-30-2:26:11,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.35-mass0.05-mh100-co1.5-phase45,2023-6-30-3:38:55,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Neptune-Tstar7000-Rstar10.0-Teq3087-sep0.1-rad0.35-mass0.05-mh100-co1.5-phase140,2023-6-30-3:44:49,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.8-mass0.3-mh10-co1.5-phase0,2023-6-30-3:47:38,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.8-mass0.3-mh10-co1.5-phase90,2023-6-30-3:48:23,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.8-mass0.3-mh10-co1.5-phase45,2023-6-30-3:55:40,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.8-mass0.3-mh10-co1.5-phase120,2023-6-30-4:1:38,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.8-mass0.3-mh10-co1.5-phase140,2023-6-30-4:7:9,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.8-mass0.3-mh10-co0.5-phase0,2023-6-30-4:24:36,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.8-mass0.3-mh10-co0.5-phase45,2023-6-30-4:26:50,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.8-mass0.3-mh10-co0.5-phase90,2023-6-30-4:31:11,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.8-mass0.3-mh10-co0.5-phase140,2023-6-30-4:41:27,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar7000-Rstar1.7-Teq127-sep10.0-rad0.8-mass0.3-mh10-co0.5-phase120,2023-6-30-4:44:19,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar1.7-Teq127-sep10.0-rad1.0-mass1.0-mh3-co0.5-phase0,2023-6-30-6:1:20,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar1.7-Teq127-sep10.0-rad1.0-mass1.0-mh3-co0.5-phase45,2023-6-30-6:18:32,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar1.7-Teq127-sep10.0-rad1.0-mass1.0-mh3-co0.5-phase90,2023-6-30-6:19:0,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar1.7-Teq127-sep10.0-rad1.0-mass1.0-mh3-co0.5-phase140,2023-6-30-6:23:16,FAILED, failed to converge 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Jupiter-Tstar7000-Rstar1.7-Teq127-sep10.0-rad1.0-mass1.0-mh3-co0.5-phase120,2023-6-30-6:27:17,FAILED, failed to converge 
