dir,date,result,note
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.54-mass0.09-mh50-co1.5-phase140,2023-6-28-22:26:16,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.54-mass0.09-mh50-co1.5-phase90,2023-6-28-22:18:46,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.54-mass0.09-mh50-co0.5-phase90,2023-6-28-22:18:28,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-SuperNep-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.54-mass0.09-mh50-co0.5-phase120,2023-6-28-22:19:32,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.8-mass0.3-mh10-co1.5-phase120,2023-6-29-0:29:38,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.8-mass0.3-mh10-co1.5-phase0,2023-6-28-23:29:3,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.8-mass0.3-mh10-co1.5-phase45,2023-6-29-0:11:40,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.8-mass0.3-mh10-co1.5-phase0,2023-6-29-1:17:28,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.8-mass0.3-mh10-co0.5-phase0,2023-6-29-1:16:16,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.8-mass0.3-mh10-co0.5-phase45,2023-6-29-1:19:35,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq59-sep1.0-rad0.8-mass0.3-mh10-co0.5-phase120,2023-6-29-1:40:3,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq34-sep3.0-rad0.8-mass0.3-mh10-co1.5-phase0,2023-6-29-1:51:54,FAILED,division by zero 
/data2/lpearce/ReflectXGasGiantModelGrid/ReflectXGasGiantModelGrid-Saturn-Tstar3000-Rstar0.2-Teq84-sep0.5-rad0.8-mass0.3-mh10-co1.5-phase90,2023-6-29-0:23:21,FAILED,division by zero 
