"wavelength [um]" "planet flux [ergs/cm2/s/cm]" "star flux [ergs/cm2/s/cm]" albedo "planet-star contrast"
1.8162214198857916 76868.44987806799 67852135826441.02 9.052749432197815e-05 1.132881801608866e-09
1.8125926058600461 84626.06114236763 72003973361704.5 9.39168600586448e-05 1.1752971008593842e-09
1.808971042211974 93838.76458245353 71388468996003.72 0.00010503888736701555 1.3144806983843087e-09
1.805356714455307 108351.55941547314 73526756749137.8 0.00011775670793789808 1.4736344183540192e-09
1.801749608132719 84424.86401015823 73679782678612.94 9.156256133558565e-05 1.145834867326017e-09
1.7981497088157707 64176.07235207545 74278587673364.27 6.904073340945058e-05 8.639915534512579e-10
1.7945570021048503 62300.75107962978 75280335258398.36 6.613138789420233e-05 8.275833372126147e-10
1.7909714736291165 45344.55024425752 75914377117738.42 4.773060784565229e-05 5.973117605105417e-10
1.787393109046441 50436.52938745501 76400391140788.42 5.275279950757898e-05 6.601606174307673e-10
1.7838218940433512 73094.74079419054 74567633005031.34 7.833063951249742e-05 9.80247566518017e-10
1.780257814334973 102492.8026720406 76948997326585.19 0.00010643545065690271 1.3319576113128931e-09
1.7767008556649733 73102.67102465141 77710019625601.94 7.517131131151768e-05 9.40711009685132e-10
1.7731510038055025 66001.70794431533 77852779473618.86 6.77449538497489e-05 8.477758712093335e-10
1.7696082445571404 52982.54063468224 79039191657130.89 5.3565626564650105e-05 6.703325214220125e-10
1.7660725637488344 59427.4137371931 79641574723705.94 5.9626990638026635e-05 7.461858199484354e-10
1.762543947237848 54507.971154284445 80040929506546.67 5.441815250851402e-05 6.810012263766397e-10
1.7590223809097003 112325.48103618673 80752621361680.02 0.00011115207061301992 1.3909824739075176e-09
1.7555078506781125 122981.88889676465 81178734932509.8 0.00012105835813855782 1.5149520252934351e-09
1.75200034248495 77238.27594056804 81551728169837.08 7.568247079436951e-05 9.471077765478375e-10
1.7484998423001645 103971.1236606178 82455924453289.28 0.0001007596782207187 1.260929694864033e-09
1.745006336121743 33825.91404035592 78857707147828.16 3.427688085181603e-05 4.289487389855911e-10
1.7415198099756455 115094.33114380021 81021626889163.66 0.00011351385515043387 1.4205383866365395e-09
1.7380402499157541 56507.15711810055 76145651517250.48 5.929993958825955e-05 7.420930281921494e-10
1.734567642023815 50696.97541890446 70560634192258.56 5.7413691844033466e-05 7.184880918270799e-10
1.7311019724093815 65478.434665794906 84909753817249.69 6.162211587330227e-05 7.711532741777041e-10
1.7276432272097628 32721.73246648396 85301492390987.8 3.0653181698390864e-05 3.836009376776279e-10
1.7241913925899628 71636.30489922591 86477503885442.4 6.619511334690489e-05 8.283808121256972e-10
1.7207464547426303 91046.30617504701 87167271825719.64 8.346507282274047e-05 1.0445010411371257e-09
