"wavelength [um]" "planet flux [ergs/cm2/s/cm]" "star flux [ergs/cm2/s/cm]" albedo "planet-star contrast"
2.0012232189526284 1289.6413374724846 12230227259837.26 0.03392163444453418 1.0544704608290698e-10
1.9879260547070958 1128.436420479782 11146308058799.69 0.032567798643866996 1.0123858182700361e-10
1.9747172437123648 1356.478439180803 12993426241166.396 0.03358393349141444 1.0439728628951945e-10
1.9615961989036443 1437.2744893972913 13333347833626.393 0.034677107099121446 1.0779546947485451e-10
1.9485623371169094 1344.7321189296845 12272964794573.54 0.03524752612796087 1.0956864469490326e-10
1.935615079062976 1178.683658222604 10090016490088.037 0.03757921793994797 1.1681682179414554e-10
1.9227538493017606 1530.183894369135 12839321060181.871 0.038339277029799855 1.1917950234258412e-10
1.9099780762166991 1741.9768529978112 13553838411142.385 0.04134494586945981 1.285227697244613e-10
1.8972871919893455 1631.465719246343 12013706681711.285 0.04368610043176424 1.3580036224206782e-10
1.8846806325741339 1938.4085956110703 13534660616618.918 0.04607234399410998 1.4321811610340197e-10
1.8721578376733092 2164.3875270523517 14550351398576.613 0.04785241847879159 1.4875156398381435e-10
1.8597182507120247 1778.1069911108907 11698535222780.732 0.04889548450984436 1.519939853365878e-10
1.847361318813606 1637.4189895838886 10902603328744.62 0.0483138851733635 1.501860555879207e-10
1.8350864927749773 2603.309824949636 16678083587618.12 0.05021368140481118 1.5609166432541113e-10
1.8228932270422535 2519.09803355821 16731873282324.133 0.048433165374274424 1.5055684387829023e-10
1.810780979686491 2301.7257677596003 15602181209494.15 0.04745812910441898 1.4752589633806889e-10
1.7987492123796038 2387.8105169683463 16632327892260.916 0.046183747914327555 1.4356442059318728e-10
1.7867973903704373 2029.9507322347563 16085566361904.277 0.040596771034217445 1.2619703195793736e-10
1.774924982460999 2235.8527099268495 17467202902328.365 0.04117770867154844 1.280029047827006e-10
1.7631314609828528 2285.189726747912 17426269482787.291 0.0421852074056283 1.311347634675968e-10
1.7514163017736646 2476.710500324625 17688830813602.156 0.0450420832285269 1.400155005394767e-10
1.7397789841539057 2802.5003892143704 20655767857582.555 0.04364622518004657 1.3567640808790349e-10
1.7282189909037136 2748.0211915776968 21614996607600.953 0.040898488434411594 1.2713493513162756e-10
1.7167358082399016 2776.635895917904 21623175426450.562 0.04130872718420045 1.2841018218449924e-10
1.7053289257931248 2563.0818845675944 21788707393536.004 0.037841937657184174 1.176334987787287e-10
1.693997836585197 2641.887277504789 22888022508304.13 0.037132001815001814 1.1542662877696276e-10
1.6827420370065578 3027.247781845402 22859252424632.7 0.04260183418793963 1.3242986802942414e-10
1.6715610267938898 2980.879059414454 22927530228086.863 0.04182437240521264 1.3001309036604361e-10
1.6604543090078838 3078.194364979806 23283394705969.812 0.04252967752672559 1.322055655479896e-10
1.6494213900111536 3051.133353071004 23696656661742.766 0.04142060754111214 1.2875796770085832e-10
1.6384617794462955 2952.7773300066524 23736485202093.773 0.04001811596993716 1.2439825462222143e-10
1.6275749902140941 3015.139536282539 23398817783828.535 0.041452989032731896 1.2885862713826388e-10
1.6167605384518746 3036.7942878510758 23337273188113.77 0.04186080880030958 1.301263546675962e-10
1.6060179435119948 3319.631979731462 25332848766457.613 0.0421549191515724 1.310406109606937e-10
1.5953467279404867 3212.775463380882 24402325878950.016 0.042353714347531865 1.3165857547014782e-10
1.5847464174558323 3055.434691615231 23232497030916.453 0.04230770490036333 1.3151555287187754e-10
1.5742165409278868 2893.1713808558225 22029461717504.434 0.042248629592984116 1.3133191441336633e-10
1.563756630356937 2935.675704178754 22413514930189.906 0.04213475386515646 1.3097792618972685e-10
1.5533662208529044 3016.414426218715 23390776563654.914 0.041484773205322144 1.2895742978049236e-10
1.543044850614679 2990.7115066104925 23197019110902.098 0.04147483747034967 1.2892654406638492e-10
1.532792060909598 2558.5397833399475 19993978644654.582 0.041165680767334976 1.279655154590243e-10
1.522607396053056 2874.263468177644 22915142144192.387 0.040350263109487784 1.2543075011673437e-10
1.5124904033882516 2983.5915269003044 24149100207454.703 0.03974484091071823 1.2354876584508458e-10
1.5024406332660707 2534.364586551209 20829567866345.56 0.03914093381787286 1.216714913536922e-10
1.4924576390250999 2592.24625254856 21277370295671.55 0.03919229135261778 1.2183113874160943e-10
1.482540976971777 3245.5926768332074 25458103820344.395 0.04101193996659488 1.274876047225304e-10
1.4726902063606688 3177.594895858959 24762964812720.027 0.04127986231920087 1.2832045435152092e-10
1.4629048893748835 3321.327787569033 25731466033929.73 0.04152307997768909 1.2907650824051384e-10
1.4531845911066117 3373.4897228762193 25295268144860.258 0.042902485711017846 1.333644578723977e-10
1.443528879537797 3632.7590275718608 26339449117919.676 0.044368245424638464 1.3792084304072875e-10
1.4339373255209347 3560.8726405675634 24435812427504.547 0.04687831678525748 1.4572352161942053e-10
1.4244095027599981 3627.4720628750542 25013780296864.668 0.04665165946649134 1.4501894634973414e-10
1.4149449877914932 3558.4509466112618 24791720731475.207 0.046173911240695524 1.4353384281606176e-10
1.4055433599656362 3832.0085948948326 28569567024852.35 0.04314844681096599 1.341290398822429e-10
1.3962042014276586 3813.737592356707 27633503047984.555 0.044397367116673005 1.3801136923300288e-10
1.3869270970992353 3271.351971392977 23947519798008.0 0.04394496103548008 1.3660504298508166e-10
1.377711634660038 4033.7032915889963 27559468377947.13 0.047084229205860355 1.4636361036690876e-10
1.3685574045294064 2916.9176872453295 20273333024338.105 0.0462851175323725 1.438795329679424e-10
1.359463999848148 3983.409029184462 28880636018629.46 0.04437010962379247 1.3792663799422433e-10
