"wavelength [um]" "planet flux [ergs/cm2/s/cm]" "star flux [ergs/cm2/s/cm]" albedo "planet-star contrast"
2.0012232189526284 9448761.707944557 12230227259837.26 0.2761469249001317 7.725744998192524e-07
1.9879260547070958 7956644.068318958 11146308058799.69 0.2551518555479084 7.138367274926891e-07
1.9747172437123648 8835047.743263828 12993426241166.396 0.24304408568609817 6.79962896566281e-07
1.9615961989036443 10480719.171667702 13333347833626.393 0.2809646729686594 7.860530830250729e-07
1.9485623371169094 9803329.03079069 12272964794573.54 0.2855117150096788 7.987743136951886e-07
1.935615079062976 9129803.321388219 10090016490088.037 0.32342187298882663 9.048353221579878e-07
1.9227538493017606 11960519.124147113 12839321060181.871 0.3329720752361306 9.31553862395407e-07
1.9099780762166991 13958902.595853284 13553838411142.385 0.36811949291941154 1.029885569860262e-06
1.8972871919893455 13135343.649864921 12013706681711.285 0.39080873047282333 1.093363105814888e-06
1.8846806325741339 15282957.93146173 13534660616618.918 0.4036081147872669 1.1291718621075814e-06
1.8721578376733092 14117120.042284586 14550351398576.613 0.3467947129180308 9.702253681423523e-07
1.8597182507120247 12662485.626743002 11698535222780.732 0.3868898359095965 1.0823992393582023e-06
1.847361318813606 12578273.098128945 10902603328744.62 0.4123734066356896 1.1536944635017984e-06
1.8350864927749773 18388512.76988921 16678083587618.12 0.39409443440306335 1.1025554988548517e-06
1.8228932270422535 18519279.051389508 16731873282324.133 0.39562101327079235 1.1068263988679394e-06
1.810780979686491 16805448.579731576 15602181209494.15 0.3850034610870263 1.0771217404849278e-06
1.7987492123796038 17423421.206356984 16632327892260.916 0.37443827821033404 1.047563595380065e-06
1.7867973903704373 15220393.402633872 16085566361904.277 0.33821227295239215 9.462143303005228e-07
1.774924982460999 17003056.32191909 17467202902328.365 0.3479392878914547 9.734275382839113e-07
1.7631314609828528 16561853.148751527 17426269482787.291 0.33970688245455616 9.50395789822395e-07
1.7514163017736646 19168627.275548786 17688830813602.156 0.3873394457010229 1.0836571098191923e-06
