"wavelength [um]" "planet flux [ergs/cm2/s/cm]" "star flux [ergs/cm2/s/cm]" albedo "planet-star contrast"
2.0012232189526284 286.27773579044276 12230227259837.26 8.366674792892026e-06 2.340739298692738e-11
1.9879260547070958 171.98021782415552 11146308058799.69 5.515022579693921e-06 1.542934368195414e-11
1.9747172437123648 150.06850327109225 12993426241166.396 4.1282473199550525e-06 1.1549571335975883e-11
1.9615961989036443 164.60022245580663 13333347833626.393 4.4125643398482e-06 1.2345003258723116e-11
1.9485623371169094 135.43629998407516 12272964794573.54 3.944440726366175e-06 1.1035336795226364e-11
1.935615079062976 158.10943142387364 10090016490088.037 5.601002195579852e-06 1.5669888307833093e-11
1.9227538493017606 281.431674699227 12839321060181.871 7.834851296094014e-06 2.1919513764012106e-11
1.9099780762166991 543.8759272929774 13553838411142.385 1.4342913362375738e-05 4.0127077717398934e-11
1.8972871919893455 844.9975015097082 12013706681711.285 2.5140750757679094e-05 7.03361188929363e-11
1.8846806325741339 1111.4134824777282 13534660616618.918 2.9351353476445993e-05 8.211609540567627e-11
1.8721578376733092 993.0180649894205 14550351398576.613 2.43940275168684e-05 6.824701601959678e-11
1.8597182507120247 883.3107335786368 11698535222780.732 2.698869359817203e-05 7.550609685377983e-11
1.847361318813606 701.8966959416573 10902603328744.62 2.301138871399218e-05 6.437881621274001e-11
1.8350864927749773 854.3608073028921 16678083587618.12 1.8310281170835905e-05 5.1226557464742125e-11
1.8228932270422535 816.424258631564 16731873282324.133 1.7440991712603428e-05 4.8794551862525165e-11
1.810780979686491 854.25841249919 15602181209494.15 1.9570584142071757e-05 5.475249909156045e-11
1.7987492123796038 638.5359816857284 16632327892260.916 1.3722466484970011e-05 3.839125742481553e-11
1.7867973903704373 393.6174636134109 16085566361904.277 8.746571361250749e-06 2.447022720602626e-11
1.774924982460999 557.692830183723 17467202902328.365 1.14122568626764e-05 3.192799862131234e-11
1.7631314609828528 569.5883198241194 17426269482787.291 1.16830568821078e-05 3.268561411762439e-11
1.7514163017736646 639.3318317303234 17688830813602.156 1.2918944782098566e-05 3.6143249854518213e-11
1.7397789841539057 544.9900662419665 20655767857582.555 9.43076849977352e-06 2.63844011996826e-11
1.7282189909037136 449.3434716872986 21614996607600.953 7.4305867138166e-06 2.0788505306972202e-11
1.7167358082399016 431.34427032868933 21623175426450.562 7.130244196932121e-06 1.9948238952963736e-11
1.7053289257931248 405.9209730651323 21788707393536.004 6.659013054627886e-06 1.8629878575796365e-11
1.693997836585197 364.5551509902812 22888022508304.13 5.693178611577209e-06 1.5927769682069082e-11
1.6827420370065578 886.816179459208 22859252424632.7 1.3866645934623933e-05 3.879462735638684e-11
1.6715610267938898 689.949919156223 22927530228086.863 1.0756231368356696e-05 3.0092640257912086e-11
1.6604543090078838 997.1927987599039 23283394705969.812 1.530850128883914e-05 4.2828496933233956e-11
1.6494213900111536 893.3145082552486 23696656661742.766 1.34746394483143e-05 3.76979132966663e-11
1.6384617794462955 1231.15414371932 23736485202093.773 1.8539408004326955e-05 5.186758415313827e-11
1.6275749902140941 2023.413984627739 23398817783828.535 3.090940704922441e-05 8.647505200139501e-11
1.6167605384518746 4384.085588863054 23337273188113.77 6.714733118179556e-05 1.8785766244087048e-10
1.6060179435119948 7214.567840916964 25332848766457.613 0.00010179492650065485 2.847910200478335e-10
1.5953467279404867 6981.667657962024 24402325878950.016 0.00010226518093332897 2.861066478906654e-10
1.5847464174558323 3929.318758322906 23232497030916.453 6.045346707869129e-05 1.6913028130785932e-10
1.5742165409278868 3123.8937678478414 22029461717504.434 5.0686489480771096e-05 1.4180527004732124e-10
1.563756630356937 2031.9609727765433 22413514930189.906 3.240449335041943e-05 9.065784546089161e-11
1.5533662208529044 1364.3383983900094 23390776563654.914 2.08486195252808e-05 5.832805057485553e-11
1.543044850614679 1272.4963269072143 23197019110902.098 1.9607589187552273e-05 5.4856027872528184e-11
1.532792060909598 937.7471126453848 19993978644654.582 1.6764335888000252e-05 4.690147615497693e-11
1.522607396053056 795.5839538009739 22915142144192.387 1.2409757690766429e-05 3.4718700359561444e-11
1.5124904033882516 555.8112114014078 24149100207454.703 8.226710055229153e-06 2.3015814528353805e-11
1.5024406332660707 617.9861529175142 20829567866345.56 1.0604698506663428e-05 2.966869773213095e-11
1.4924576390250999 477.94796377816937 21277370295671.55 8.029019374978237e-06 2.2462736566435475e-11
1.482540976971777 931.4615470777977 25458103820344.395 1.3077921303564946e-05 3.658801746002138e-11
1.4726902063606688 847.7487031610549 24762964812720.027 1.2236700640536106e-05 3.4234539748067266e-11
