"wavelength [um]" "planet flux [ergs/cm2/s/cm]" "star flux [ergs/cm2/s/cm]" albedo "planet-star contrast"
2.0012232189526284 2619123.4586965973 12230227259837.26 0.07654578572393672 2.1415165908629636e-07
1.9879260547070958 1784305.6352892632 11146308058799.69 0.05721870801301684 1.6008041639227844e-07
1.9747172437123648 1742843.0792703556 12993426241166.396 0.04794401965949384 1.3413267962753323e-07
1.9615961989036443 1971840.6036223609 13333347833626.393 0.05286064260177337 1.4788788444035224e-07
1.9485623371169094 1709535.421104545 12272964794573.54 0.049788432930929064 1.3929278293541687e-07
1.935615079062976 1847049.0680254966 10090016490088.037 0.06543142804441476 1.8305709111971737e-07
1.9227538493017606 2743059.548065963 12839321060181.871 0.07636476483464819 2.1364521809279434e-07
1.9099780762166991 3943209.666740659 13553838411142.385 0.10398900150121441 2.909293697569105e-07
1.8972871919893455 4362878.423634626 12013706681711.285 0.12980634716515055 3.6315839392652447e-07
1.8846806325741339 5504393.552698011 13534660616618.918 0.1453657017715252 4.0668870159472523e-07
1.8721578376733092 5092907.814708091 14550351398576.613 0.12511004356621327 3.5001957514279033e-07
1.8597182507120247 5101641.131037295 11698535222780.732 0.15587564386948521 4.3609229992339494e-07
1.847361318813606 4763166.230308001 10902603328744.62 0.1561584065984674 4.368833834163217e-07
1.8350864927749773 6251573.796478682 16678083587618.12 0.13398095160183654 3.748376582738725e-07
1.8228932270422535 5834264.607084281 16731873282324.133 0.12463539585637495 3.4869165625630863e-07
1.810780979686491 5850348.59293787 15602181209494.15 0.13402822579596213 3.7496991698685367e-07
1.7987492123796038 4876118.758054041 16632327892260.916 0.1047902986727266 2.9317115376993725e-07
1.7867973903704373 3291241.2446729713 16085566361904.277 0.07313465248558414 2.0460835326679416e-07
1.774924982460999 4274982.190303855 17467202902328.365 0.08748040533897915 2.4474337501020285e-07
1.7631314609828528 4113620.9327609465 17426269482787.291 0.08437614620277963 2.3605860891937627e-07
1.7514163017736646 4724722.040368949 17688830813602.156 0.09547221039361155 2.671019973087077e-07
1.7397789841539057 4003668.4702535286 20655767857582.555 0.06928139214199858 1.938281112499924e-07
1.7282189909037136 3512321.3479651674 21614996607600.953 0.05808164575050642 1.6249465182567057e-07
1.7167358082399016 3354301.062028403 21623175426450.562 0.05544755622710887 1.5512527627765772e-07
1.7053289257931248 3095264.3755700425 21788707393536.004 0.05077689316914981 1.4205819187274534e-07
1.693997836585197 2919256.6081932043 22888022508304.13 0.045589396387143745 1.2754516503704296e-07
1.6827420370065578 5537573.886773855 22859252424632.7 0.08658792904696257 2.4224649975021363e-07
1.6715610267938898 4382436.719978782 22927530228086.863 0.06832163032198374 1.911429916952056e-07
1.6604543090078838 5575667.178397464 23283394705969.812 0.08559539167629591 2.3946968424530787e-07
1.6494213900111536 5096465.671670611 23696656661742.766 0.07687442300763615 2.150710855299109e-07
1.6384617794462955 6225316.376478463 23736485202093.773 0.09374429745319085 2.622678262377841e-07
1.6275749902140941 8094653.093425658 23398817783828.535 0.12365286060479021 3.4594282361650166e-07
1.6167605384518746 11306119.40068832 23337273188113.77 0.17316626885831918 4.844661717568099e-07
1.6060179435119948 13952863.967802854 25332848766457.613 0.1968698324549408 5.5078148124728e-07
1.5953467279404867 13556927.595114619 24402325878950.016 0.19857743469547132 5.555588292019788e-07
1.5847464174558323 10835197.249888664 23232497030916.453 0.16670198589763832 4.6638108832941265e-07
1.5742165409278868 9196264.636518046 22029461717504.434 0.14921325928518678 4.1745298884042943e-07
1.563756630356937 6891285.178048973 22413514930189.906 0.1098980776302978 3.0746115455397626e-07
1.5533662208529044 5168849.947526243 23390776563654.914 0.07898581910940032 2.2097812500837238e-07
1.543044850614679 5099325.968947605 23197019110902.098 0.07857428474906089 2.1982677793937035e-07
1.532792060909598 3933224.7594000893 19993978644654.582 0.0703152268883785 1.9672046416092588e-07
1.522607396053056 3806596.9694258543 22915142144192.387 0.05937644392058482 1.6611710045144092e-07
1.5124904033882516 2894649.009858908 24149100207454.703 0.04284447241667331 1.198657086596272e-07
1.5024406332660707 2940320.7594195683 20829567866345.56 0.0504561712577565 1.4116091021601364e-07
1.4924576390250999 2479349.8795966036 21277370295671.55 0.041650450947146304 1.1652520236962634e-07
1.482540976971777 4018595.5612311405 25458103820344.395 0.05642194963980272 1.5785133054645455e-07
1.4726902063606688 3677627.067082986 24762964812720.027 0.053084152555616285 1.485131968201923e-07
1.4629048893748835 6078911.81840449 25731466033929.73 0.08444251407780712 2.3624428590227954e-07
1.4531845911066117 8220332.302880222 25295268144860.258 0.116158214699291 3.24975100315373e-07
1.443528879537797 7006114.309380051 26339449117919.676 0.09507588425594496 2.659931981877912e-07
1.4339373255209347 6244894.556032592 24435812427504.547 0.0913478161233236 2.5556320562534036e-07
1.4244095027599981 5008836.44490937 25013780296864.668 0.07157434161098249 2.0024308143208557e-07
1.4149449877914932 4406197.090474347 24791720731475.207 0.06352681621457952 1.77728570686919e-07
1.4055433599656362 4445121.974938101 28569567024852.35 0.05561345363931393 1.5558940641527185e-07
1.3962042014276586 3151935.2207460324 27633503047984.555 0.04077004418153086 1.1406209394707626e-07
1.3869270970992353 2478103.4000557647 23947519798008.0 0.036987819072848684 1.0348058675629107e-07
1.377711634660038 3633653.0405846196 27559468377947.13 0.047127289531848825 1.3184771893104587e-07
1.3685574045294064 3913694.3486227165 20273333024338.105 0.06900198631813458 1.9304641934921763e-07
1.359463999848148 4788862.049394182 28880636018629.46 0.05926870191059594 1.6581567131364855e-07
1.3504310164604525 4138134.883119702 20172716066438.164 0.0733229802284989 2.0513523659832883e-07
1.3414580528959312 10932396.741361646 31488831768774.027 0.12409625554203084 3.4718330681936514e-07
1.3325447103517722 7266276.514982321 27769771259327.88 0.09352752896647387 2.6166137441775203e-07
1.3236905926750164 13494929.625600422 32637557537650.203 0.14779264296127056 4.134785395639018e-07
1.3148953063449498 12938376.510546217 31331708717152.64 0.14760312310179852 4.129483210554381e-07
1.3061584604556145 15481306.030114556 33833332570532.957 0.16355456112255298 4.5757555800453293e-07
1.2974796666984343 17527241.52396938 33861132545851.47 0.18501712728212175 5.176212431830413e-07
1.2888585393449565 18191516.46248326 33964447652624.844 0.1914450710739093 5.356046607481745e-07
1.2802946952297074 30470021.36311524 33693668975824.004 0.3232394029429032 9.043248268681631e-07
1.2717877537331648 30832020.724841822 34020600428154.08 0.32393647877635867 9.062750315049256e-07
1.263337336764838 33398860.64633878 34221971622984.24 0.34884015188049916 9.759478797506618e-07
1.2549430687464669 26585160.136046592 34126984464729.305 0.2784461439007978 7.790070102303563e-07
1.2466045765953275 30671627.992523815 34857727640014.65 0.31451227344497884 8.799089920398186e-07
1.238321489707651 20069084.025308635 34780968063940.188 0.20624609174907035 5.770133823881581e-07
1.230093439942152 14853995.360609492 35590369937163.31 0.14918000718180163 4.173599596417517e-07
1.2219200616036658 9583270.425594669 34988844204111.08 0.09790029239940973 2.7389502693171744e-07
1.2138009914268972 9764060.62930171 34219551656095.406 0.10198962485998288 2.8533572641249006e-07
1.2057358685602735 7741380.686067513 35096471269881.086 0.07884148823423041 2.205743314345956e-07
1.1977243345499065 5405217.268016701 26317021031958.73 0.07341355753620185 2.0538864415743486e-07
1.1897660333236608 6456812.690659793 34873584635688.55 0.0661791887867689 1.8514909660454262e-07
1.181860611175331 6389836.023397082 34173223101420.414 0.06683494784734889 1.869837095679596e-07
1.174007716748917 4955237.5197737245 34779990221451.97 0.05092544853701724 1.4247380428294028e-07
1.1662070010230103 6614693.330667704 35406574035334.24 0.06677680717854721 1.8682104978771806e-07
1.158458117295283 6180584.362408716 37343747473748.73 0.05915772758376583 1.6550519914353638e-07
1.150760721167075 13115517.93183902 36380288439753.86 0.128860303393837 3.605116532695571e-07
1.1431144705280911 15727442.800791072 36121731964766.47 0.15562859284435454 4.35401126837766e-07
1.1355190255411933 15445792.87792108 37059014561839.02 0.14897595634346902 4.167890879059196e-07
1.1279740486272984 14629091.30656727 37292224876660.79 0.14021642762353942 3.922826099797236e-07
1.1204792044503729 18963579.70357844 33860912504821.637 0.20018037835962008 5.600433745215257e-07
1.11303415990253 29397030.78937623 36881022302136.71 0.2849051885959978 7.970774385956515e-07
1.1056385840892242 32220024.573387884 31860847730185.51 0.36146677329817833 1.0112732983831463e-06
1.0982921483145447 33644629.97852556 38060830762942.25 0.31596380473645796 8.839699319249619e-07
1.0909945260666076 33836106.51028399 38386623047650.3 0.3150651135488113 8.814556692908978e-07
1.083745393003042 28504565.0343533 30211924543113.242 0.33723750605361563 9.434872311320819e-07
